"area_name","area_code","date","new_cases","total_cases"
"Kingston upon Thames","E09000021",2020-06-09,2,720
"Lambeth","E09000022",2020-06-09,4,1337
"Lewisham","E09000023",2020-06-09,0,1169
"Merton","E09000024",2020-06-09,4,905
"Newham","E09000025",2020-06-09,3,1220
"Redbridge","E09000026",2020-06-09,2,1049
"Richmond upon Thames","E09000027",2020-06-09,3,519
"Southwark","E09000028",2020-06-09,0,1406
"Sutton","E09000029",2020-06-09,2,980
"Tower Hamlets","E09000030",2020-06-09,3,770
"Waltham Forest","E09000031",2020-06-09,1,969
"Wandsworth","E09000032",2020-06-09,1,1117
"Westminster","E09000033",2020-06-09,1,745
"Barking and Dagenham","E09000002",2020-06-10,0,678
"Barnet","E09000003",2020-06-10,2,1563
"Bexley","E09000004",2020-06-10,3,1018
"Brent","E09000005",2020-06-10,4,1685
"Bromley","E09000006",2020-06-10,1,1495
"Camden","E09000007",2020-06-10,0,684
"Croydon","E09000008",2020-06-10,0,1822
"Ealing","E09000009",2020-06-10,2,1499
"Enfield","E09000010",2020-06-10,0,1139
"Greenwich","E09000011",2020-06-10,1,924
